step	sent_id	masked_sent	label	correct	probability	surprisal	description
0	20	the pilot knows many different foreign languages and [MASK] to watch television shows	likes	True	1.7248399672098458e-05	15.8231782913208	sing_MS_LMV_LMV
0	20	the pilot knows many different foreign languages and [MASK] to watch television shows	like	False	3.7804395105922595e-05	14.691086769104004	sing_MS_LMV_LMV
0	21	the pilot knows many different foreign languages and [MASK] twenty three years old	is	True	2.6944691853714176e-05	15.17963981628418	sing_MS_LMV_LMV
0	21	the pilot knows many different foreign languages and [MASK] twenty three years old	are	False	4.9609585403231904e-05	14.29902172088623	sing_MS_LMV_LMV
0	22	the pilot knows many different foreign languages and [MASK] playing tennis with colleagues	enjoys	True	3.5621371353045106e-05	14.776897430419922	sing_MS_LMV_LMV
0	22	the pilot knows many different foreign languages and [MASK] playing tennis with colleagues	enjoy	False	1.978624459297862e-05	15.625143051147461	sing_MS_LMV_LMV
0	23	the pilot knows many different foreign languages and [MASK] in a journal every day	writes	True	3.3338939829263836e-05	14.872432708740234	sing_MS_LMV_LMV
0	23	the pilot knows many different foreign languages and [MASK] in a journal every day	write	False	2.3688538931310177e-05	15.365450859069824	sing_MS_LMV_LMV
0	24	the pilot likes to watch television shows and [MASK] many different foreign languages	knows	True	4.4530075683724135e-05	14.45486068725586	sing_MS_LMV_LMV
0	24	the pilot likes to watch television shows and [MASK] many different foreign languages	know	False	3.7729892937932163e-05	14.69393253326416	sing_MS_LMV_LMV
0	25	the pilot likes to watch television shows and [MASK] twenty three years old	is	True	2.8097960239392705e-05	15.11917495727539	sing_MS_LMV_LMV
0	25	the pilot likes to watch television shows and [MASK] twenty three years old	are	False	4.8708097892813385e-05	14.325478553771973	sing_MS_LMV_LMV
0	26	the pilot likes to watch television shows and [MASK] playing tennis with colleagues	enjoys	True	3.960820322390646e-05	14.623841285705566	sing_MS_LMV_LMV
0	26	the pilot likes to watch television shows and [MASK] playing tennis with colleagues	enjoy	False	2.000835411308799e-05	15.609038352966309	sing_MS_LMV_LMV
0	27	the pilot likes to watch television shows and [MASK] in a journal every day	writes	True	3.446268601692282e-05	14.824604988098145	sing_MS_LMV_LMV
0	27	the pilot likes to watch television shows and [MASK] in a journal every day	write	False	2.4947528800112195e-05	15.290743827819824	sing_MS_LMV_LMV
0	28	the pilot is twenty three years old and [MASK] many different foreign languages	knows	True	4.8387541028205305e-05	14.335004806518555	sing_MS_LMV_LMV
0	28	the pilot is twenty three years old and [MASK] many different foreign languages	know	False	3.7906829675193876e-05	14.687182426452637	sing_MS_LMV_LMV
0	29	the pilot is twenty three years old and [MASK] to watch television shows	likes	True	1.681659159658011e-05	15.859755516052246	sing_MS_LMV_LMV
0	29	the pilot is twenty three years old and [MASK] to watch television shows	like	False	3.55093834514264e-05	14.781439781188965	sing_MS_LMV_LMV
0	30	the pilot is twenty three years old and [MASK] playing tennis with colleagues	enjoys	True	3.9367307181237265e-05	14.63264274597168	sing_MS_LMV_LMV
0	30	the pilot is twenty three years old and [MASK] playing tennis with colleagues	enjoy	False	1.8435866877553053e-05	15.72712516784668	sing_MS_LMV_LMV
0	31	the pilot is twenty three years old and [MASK] in a journal every day	writes	True	3.334157372592017e-05	14.872318267822266	sing_MS_LMV_LMV
0	31	the pilot is twenty three years old and [MASK] in a journal every day	write	False	2.5216577341780066e-05	15.275267601013184	sing_MS_LMV_LMV
0	32	the pilot enjoys playing tennis with colleagues and [MASK] many different foreign languages	knows	True	5.0162670959252864e-05	14.283026695251465	sing_MS_LMV_LMV
0	32	the pilot enjoys playing tennis with colleagues and [MASK] many different foreign languages	know	False	3.8923011743463576e-05	14.649017333984375	sing_MS_LMV_LMV
0	33	the pilot enjoys playing tennis with colleagues and [MASK] to watch television shows	likes	True	1.7031352399499156e-05	15.841447830200195	sing_MS_LMV_LMV
0	33	the pilot enjoys playing tennis with colleagues and [MASK] to watch television shows	like	False	3.6673667636932805e-05	14.734895706176758	sing_MS_LMV_LMV
0	34	the pilot enjoys playing tennis with colleagues and [MASK] twenty three years old	is	True	2.776368273771368e-05	15.136441230773926	sing_MS_LMV_LMV
0	34	the pilot enjoys playing tennis with colleagues and [MASK] twenty three years old	are	False	5.156120823812671e-05	14.243354797363281	sing_MS_LMV_LMV
0	35	the pilot enjoys playing tennis with colleagues and [MASK] in a journal every day	writes	True	3.4047312510665506e-05	14.8420991897583	sing_MS_LMV_LMV
0	35	the pilot enjoys playing tennis with colleagues and [MASK] in a journal every day	write	False	2.3198421331471764e-05	15.395613670349121	sing_MS_LMV_LMV
0	36	the pilot writes in a journal every day and [MASK] many different foreign languages	knows	True	2.1100462618051097e-05	15.532365798950195	sing_MS_LMV_LMV
0	36	the pilot writes in a journal every day and [MASK] many different foreign languages	know	False	4.3353516957722604e-05	14.493491172790527	sing_MS_LMV_LMV
0	37	the pilot writes in a journal every day and [MASK] to watch television shows	likes	True	4.425554652698338e-05	14.46378231048584	sing_MS_LMV_LMV
0	37	the pilot writes in a journal every day and [MASK] to watch television shows	like	False	1.5042637642181944e-05	16.02058219909668	sing_MS_LMV_LMV
0	38	the pilot writes in a journal every day and [MASK] twenty three years old	is	True	1.846060149546247e-05	15.725191116333008	sing_MS_LMV_LMV
0	38	the pilot writes in a journal every day and [MASK] twenty three years old	are	False	2.5803297830861993e-05	15.242085456848145	sing_MS_LMV_LMV
0	39	the pilot writes in a journal every day and [MASK] playing tennis with colleagues	enjoys	True	1.8901369912782684e-05	15.691149711608887	sing_MS_LMV_LMV
0	39	the pilot writes in a journal every day and [MASK] playing tennis with colleagues	enjoy	False	1.600032737769652e-05	15.931538581848145	sing_MS_LMV_LMV
0	40	the surgeon knows many different foreign languages and [MASK] to watch television shows	likes	True	1.768956281011924e-05	15.786742210388184	sing_MS_LMV_LMV
0	40	the surgeon knows many different foreign languages and [MASK] to watch television shows	like	False	3.861195364152081e-05	14.660593032836914	sing_MS_LMV_LMV
0	41	the surgeon knows many different foreign languages and [MASK] twenty three years old	is	True	2.685729668883141e-05	15.184326171875	sing_MS_LMV_LMV
0	41	the surgeon knows many different foreign languages and [MASK] twenty three years old	are	False	4.943546446156688e-05	14.304094314575195	sing_MS_LMV_LMV
0	42	the surgeon knows many different foreign languages and [MASK] playing tennis with colleagues	enjoys	True	3.633414598880336e-05	14.74831485748291	sing_MS_LMV_LMV
0	42	the surgeon knows many different foreign languages and [MASK] playing tennis with colleagues	enjoy	False	1.94692584045697e-05	15.648442268371582	sing_MS_LMV_LMV
0	43	the surgeon knows many different foreign languages and [MASK] in a journal every day	writes	True	3.3053085644496605e-05	14.884855270385742	sing_MS_LMV_LMV
0	43	the surgeon knows many different foreign languages and [MASK] in a journal every day	write	False	2.3505068384110928e-05	15.376668930053711	sing_MS_LMV_LMV
0	44	the surgeon likes to watch television shows and [MASK] many different foreign languages	knows	True	4.435082519194111e-05	14.46068000793457	sing_MS_LMV_LMV
0	44	the surgeon likes to watch television shows and [MASK] many different foreign languages	know	False	3.7204627005849034e-05	14.714158058166504	sing_MS_LMV_LMV
0	45	the surgeon likes to watch television shows and [MASK] twenty three years old	is	True	2.8057474992237985e-05	15.121254920959473	sing_MS_LMV_LMV
0	45	the surgeon likes to watch television shows and [MASK] twenty three years old	are	False	4.858204920310527e-05	14.329216957092285	sing_MS_LMV_LMV
0	46	the surgeon likes to watch television shows and [MASK] playing tennis with colleagues	enjoys	True	4.036653263028711e-05	14.596480369567871	sing_MS_LMV_LMV
0	46	the surgeon likes to watch television shows and [MASK] playing tennis with colleagues	enjoy	False	1.9654726202134043e-05	15.634764671325684	sing_MS_LMV_LMV
0	47	the surgeon likes to watch television shows and [MASK] in a journal every day	writes	True	3.420275606913492e-05	14.835527420043945	sing_MS_LMV_LMV
0	47	the surgeon likes to watch television shows and [MASK] in a journal every day	write	False	2.468961974955164e-05	15.30573558807373	sing_MS_LMV_LMV
0	48	the surgeon is twenty three years old and [MASK] many different foreign languages	knows	True	4.815378269995563e-05	14.341991424560547	sing_MS_LMV_LMV
0	48	the surgeon is twenty three years old and [MASK] many different foreign languages	know	False	3.748696326510981e-05	14.703251838684082	sing_MS_LMV_LMV
0	49	the surgeon is twenty three years old and [MASK] to watch television shows	likes	True	1.7243324691662565e-05	15.823602676391602	sing_MS_LMV_LMV
0	49	the surgeon is twenty three years old and [MASK] to watch television shows	like	False	3.626688339863904e-05	14.750988006591797	sing_MS_LMV_LMV
0	50	the surgeon is twenty three years old and [MASK] playing tennis with colleagues	enjoys	True	4.0203798562288284e-05	14.60230827331543	sing_MS_LMV_LMV
0	50	the surgeon is twenty three years old and [MASK] playing tennis with colleagues	enjoy	False	1.813871131162159e-05	15.750568389892578	sing_MS_LMV_LMV
0	51	the surgeon is twenty three years old and [MASK] in a journal every day	writes	True	3.3029969927156344e-05	14.885865211486816	sing_MS_LMV_LMV
0	51	the surgeon is twenty three years old and [MASK] in a journal every day	write	False	2.4958646463346668e-05	15.290101051330566	sing_MS_LMV_LMV
0	52	the surgeon enjoys playing tennis with colleagues and [MASK] many different foreign languages	knows	True	4.995724157197401e-05	14.288947105407715	sing_MS_LMV_LMV
0	52	the surgeon enjoys playing tennis with colleagues and [MASK] many different foreign languages	know	False	3.851065775961615e-05	14.664382934570312	sing_MS_LMV_LMV
0	53	the surgeon enjoys playing tennis with colleagues and [MASK] to watch television shows	likes	True	1.745632653182838e-05	15.805890083312988	sing_MS_LMV_LMV
0	53	the surgeon enjoys playing tennis with colleagues and [MASK] to watch television shows	like	False	3.7410100048873574e-05	14.706212997436523	sing_MS_LMV_LMV
0	54	the surgeon enjoys playing tennis with colleagues and [MASK] twenty three years old	is	True	2.7876532840309665e-05	15.130589485168457	sing_MS_LMV_LMV
0	54	the surgeon enjoys playing tennis with colleagues and [MASK] twenty three years old	are	False	5.151783989276737e-05	14.244568824768066	sing_MS_LMV_LMV
0	55	the surgeon enjoys playing tennis with colleagues and [MASK] in a journal every day	writes	True	3.369461410329677e-05	14.857122421264648	sing_MS_LMV_LMV
0	55	the surgeon enjoys playing tennis with colleagues and [MASK] in a journal every day	write	False	2.298257822985761e-05	15.409099578857422	sing_MS_LMV_LMV
0	56	the surgeon writes in a journal every day and [MASK] many different foreign languages	knows	True	2.1237623514025472e-05	15.523017883300781	sing_MS_LMV_LMV
0	56	the surgeon writes in a journal every day and [MASK] many different foreign languages	know	False	4.26653896283824e-05	14.516573905944824	sing_MS_LMV_LMV
0	57	the surgeon writes in a journal every day and [MASK] to watch television shows	likes	True	4.5289274567039683e-05	14.430471420288086	sing_MS_LMV_LMV
0	57	the surgeon writes in a journal every day and [MASK] to watch television shows	like	False	1.5238532796502113e-05	16.001916885375977	sing_MS_LMV_LMV
0	58	the surgeon writes in a journal every day and [MASK] twenty three years old	is	True	1.865983722382225e-05	15.709704399108887	sing_MS_LMV_LMV
0	58	the surgeon writes in a journal every day and [MASK] twenty three years old	are	False	2.5904542781063356e-05	15.236434936523438	sing_MS_LMV_LMV
0	59	the surgeon writes in a journal every day and [MASK] playing tennis with colleagues	enjoys	True	1.8752429241430946e-05	15.702563285827637	sing_MS_LMV_LMV
0	59	the surgeon writes in a journal every day and [MASK] playing tennis with colleagues	enjoy	False	1.599747520231176e-05	15.931796073913574	sing_MS_LMV_LMV
0	60	the farmer knows many different foreign languages and [MASK] to watch television shows	likes	True	1.7545513401273638e-05	15.798538208007812	sing_MS_LMV_LMV
0	60	the farmer knows many different foreign languages and [MASK] to watch television shows	like	False	3.878209463437088e-05	14.654250144958496	sing_MS_LMV_LMV
0	61	the farmer knows many different foreign languages and [MASK] twenty three years old	is	True	2.6852228984353133e-05	15.184598922729492	sing_MS_LMV_LMV
0	61	the farmer knows many different foreign languages and [MASK] twenty three years old	are	False	5.19036257173866e-05	14.233804702758789	sing_MS_LMV_LMV
0	62	the farmer knows many different foreign languages and [MASK] playing tennis with colleagues	enjoys	True	3.496748104225844e-05	14.803627014160156	sing_MS_LMV_LMV
0	62	the farmer knows many different foreign languages and [MASK] playing tennis with colleagues	enjoy	False	1.9810813682852313e-05	15.62335205078125	sing_MS_LMV_LMV
0	63	the farmer knows many different foreign languages and [MASK] in a journal every day	writes	True	3.375332380528562e-05	14.854610443115234	sing_MS_LMV_LMV
0	63	the farmer knows many different foreign languages and [MASK] in a journal every day	write	False	2.4199969629989937e-05	15.334634780883789	sing_MS_LMV_LMV
0	64	the farmer likes to watch television shows and [MASK] many different foreign languages	knows	True	4.4237138354219496e-05	14.46438217163086	sing_MS_LMV_LMV
0	64	the farmer likes to watch television shows and [MASK] many different foreign languages	know	False	3.7497175071621314e-05	14.702858924865723	sing_MS_LMV_LMV
0	65	the farmer likes to watch television shows and [MASK] twenty three years old	is	True	2.8009910238324665e-05	15.123703002929688	sing_MS_LMV_LMV
0	65	the farmer likes to watch television shows and [MASK] twenty three years old	are	False	5.106446405989118e-05	14.257320404052734	sing_MS_LMV_LMV
0	66	the farmer likes to watch television shows and [MASK] playing tennis with colleagues	enjoys	True	3.8904112443560734e-05	14.649717330932617	sing_MS_LMV_LMV
0	66	the farmer likes to watch television shows and [MASK] playing tennis with colleagues	enjoy	False	1.998376137635205e-05	15.610812187194824	sing_MS_LMV_LMV
0	67	the farmer likes to watch television shows and [MASK] in a journal every day	writes	True	3.49299079971388e-05	14.805177688598633	sing_MS_LMV_LMV
0	67	the farmer likes to watch television shows and [MASK] in a journal every day	write	False	2.5456225557718426e-05	15.261621475219727	sing_MS_LMV_LMV
0	68	the farmer is twenty three years old and [MASK] many different foreign languages	knows	True	4.801221075467765e-05	14.34623908996582	sing_MS_LMV_LMV
0	68	the farmer is twenty three years old and [MASK] many different foreign languages	know	False	3.7646394048351794e-05	14.697129249572754	sing_MS_LMV_LMV
0	69	the farmer is twenty three years old and [MASK] to watch television shows	likes	True	1.7124266378232278e-05	15.833598136901855	sing_MS_LMV_LMV
0	69	the farmer is twenty three years old and [MASK] to watch television shows	like	False	3.642101364675909e-05	14.744869232177734	sing_MS_LMV_LMV
0	70	the farmer is twenty three years old and [MASK] playing tennis with colleagues	enjoys	True	3.8719765143468976e-05	14.656570434570312	sing_MS_LMV_LMV
0	70	the farmer is twenty three years old and [MASK] playing tennis with colleagues	enjoy	False	1.845274709921796e-05	15.725805282592773	sing_MS_LMV_LMV
0	71	the farmer is twenty three years old and [MASK] in a journal every day	writes	True	3.383265357115306e-05	14.851223945617676	sing_MS_LMV_LMV
0	71	the farmer is twenty three years old and [MASK] in a journal every day	write	False	2.5744289814610966e-05	15.24538803100586	sing_MS_LMV_LMV
0	72	the farmer enjoys playing tennis with colleagues and [MASK] many different foreign languages	knows	True	4.9827689508674666e-05	14.292693138122559	sing_MS_LMV_LMV
0	72	the farmer enjoys playing tennis with colleagues and [MASK] many different foreign languages	know	False	3.87311156373471e-05	14.656147003173828	sing_MS_LMV_LMV
0	73	the farmer enjoys playing tennis with colleagues and [MASK] to watch television shows	likes	True	1.735182559059467e-05	15.814553260803223	sing_MS_LMV_LMV
0	73	the farmer enjoys playing tennis with colleagues and [MASK] to watch television shows	like	False	3.761885454878211e-05	14.698184967041016	sing_MS_LMV_LMV
0	74	the farmer enjoys playing tennis with colleagues and [MASK] twenty three years old	is	True	2.776619658106938e-05	15.136310577392578	sing_MS_LMV_LMV
0	74	the farmer enjoys playing tennis with colleagues and [MASK] twenty three years old	are	False	5.403560135164298e-05	14.175729751586914	sing_MS_LMV_LMV
0	75	the farmer enjoys playing tennis with colleagues and [MASK] in a journal every day	writes	True	3.446418486419134e-05	14.824542999267578	sing_MS_LMV_LMV
0	75	the farmer enjoys playing tennis with colleagues and [MASK] in a journal every day	write	False	2.3700094970990904e-05	15.364748001098633	sing_MS_LMV_LMV
0	76	the farmer writes in a journal every day and [MASK] many different foreign languages	knows	True	2.0976358428015374e-05	15.540876388549805	sing_MS_LMV_LMV
0	76	the farmer writes in a journal every day and [MASK] many different foreign languages	know	False	4.33158602390904e-05	14.494745254516602	sing_MS_LMV_LMV
0	77	the farmer writes in a journal every day and [MASK] to watch television shows	likes	True	4.445180456968956e-05	14.457398414611816	sing_MS_LMV_LMV
0	77	the farmer writes in a journal every day and [MASK] to watch television shows	like	False	1.5263485693139955e-05	15.999555587768555	sing_MS_LMV_LMV
0	78	the farmer writes in a journal every day and [MASK] twenty three years old	is	True	1.8788738088915125e-05	15.699771881103516	sing_MS_LMV_LMV
0	78	the farmer writes in a journal every day and [MASK] twenty three years old	are	False	2.6747109586722218e-05	15.19025707244873	sing_MS_LMV_LMV
0	79	the farmer writes in a journal every day and [MASK] playing tennis with colleagues	enjoys	True	1.8467628251528367e-05	15.724641799926758	sing_MS_LMV_LMV
0	79	the farmer writes in a journal every day and [MASK] playing tennis with colleagues	enjoy	False	1.6122425222420134e-05	15.920571327209473	sing_MS_LMV_LMV
0	80	the manager knows many different foreign languages and [MASK] to watch television shows	likes	True	1.7966964151128195e-05	15.764293670654297	sing_MS_LMV_LMV
0	80	the manager knows many different foreign languages and [MASK] to watch television shows	like	False	3.82016587536782e-05	14.676005363464355	sing_MS_LMV_LMV
0	81	the manager knows many different foreign languages and [MASK] twenty three years old	is	True	2.8156136977486312e-05	15.116190910339355	sing_MS_LMV_LMV
0	81	the manager knows many different foreign languages and [MASK] twenty three years old	are	False	4.943667954648845e-05	14.304059028625488	sing_MS_LMV_LMV
0	82	the manager knows many different foreign languages and [MASK] playing tennis with colleagues	enjoys	True	3.530212779878639e-05	14.789885520935059	sing_MS_LMV_LMV
0	82	the manager knows many different foreign languages and [MASK] playing tennis with colleagues	enjoy	False	1.9491668354021385e-05	15.646782875061035	sing_MS_LMV_LMV
0	83	the manager knows many different foreign languages and [MASK] in a journal every day	writes	True	3.31712762999814e-05	14.879706382751465	sing_MS_LMV_LMV
0	83	the manager knows many different foreign languages and [MASK] in a journal every day	write	False	2.3757962480885908e-05	15.361228942871094	sing_MS_LMV_LMV
0	84	the manager likes to watch television shows and [MASK] many different foreign languages	knows	True	4.5286695240065455e-05	14.430553436279297	sing_MS_LMV_LMV
0	84	the manager likes to watch television shows and [MASK] many different foreign languages	know	False	3.76958996639587e-05	14.695232391357422	sing_MS_LMV_LMV
0	85	the manager likes to watch television shows and [MASK] twenty three years old	is	True	2.9365246518864296e-05	15.055530548095703	sing_MS_LMV_LMV
0	85	the manager likes to watch television shows and [MASK] twenty three years old	are	False	4.873837679042481e-05	14.32458209991455	sing_MS_LMV_LMV
0	86	the manager likes to watch television shows and [MASK] playing tennis with colleagues	enjoys	True	3.921844108845107e-05	14.638108253479004	sing_MS_LMV_LMV
0	86	the manager likes to watch television shows and [MASK] playing tennis with colleagues	enjoy	False	1.9682342099258676e-05	15.63273811340332	sing_MS_LMV_LMV
0	87	the manager likes to watch television shows and [MASK] in a journal every day	writes	True	3.441962689976208e-05	14.826409339904785	sing_MS_LMV_LMV
0	87	the manager likes to watch television shows and [MASK] in a journal every day	write	False	2.4989902158267796e-05	15.288294792175293	sing_MS_LMV_LMV
0	88	the manager is twenty three years old and [MASK] many different foreign languages	knows	True	4.9133017455460504e-05	14.312947273254395	sing_MS_LMV_LMV
0	88	the manager is twenty three years old and [MASK] many different foreign languages	know	False	3.785810258705169e-05	14.689038276672363	sing_MS_LMV_LMV
0	89	the manager is twenty three years old and [MASK] to watch television shows	likes	True	1.752315256453585e-05	15.80037784576416	sing_MS_LMV_LMV
0	89	the manager is twenty three years old and [MASK] to watch television shows	like	False	3.587643732316792e-05	14.766603469848633	sing_MS_LMV_LMV
0	90	the manager is twenty three years old and [MASK] playing tennis with colleagues	enjoys	True	3.9013615605654195e-05	14.645662307739258	sing_MS_LMV_LMV
0	90	the manager is twenty three years old and [MASK] playing tennis with colleagues	enjoy	False	1.8123442714568228e-05	15.75178337097168	sing_MS_LMV_LMV
0	91	the manager is twenty three years old and [MASK] in a journal every day	writes	True	3.3225733204744756e-05	14.877339363098145	sing_MS_LMV_LMV
0	91	the manager is twenty three years old and [MASK] in a journal every day	write	False	2.530511119402945e-05	15.270211219787598	sing_MS_LMV_LMV
0	92	the manager enjoys playing tennis with colleagues and [MASK] many different foreign languages	knows	True	5.0926308176713064e-05	14.261229515075684	sing_MS_LMV_LMV
0	92	the manager enjoys playing tennis with colleagues and [MASK] many different foreign languages	know	False	3.889270010404289e-05	14.650140762329102	sing_MS_LMV_LMV
0	93	the manager enjoys playing tennis with colleagues and [MASK] to watch television shows	likes	True	1.7762664356268942e-05	15.780792236328125	sing_MS_LMV_LMV
0	93	the manager enjoys playing tennis with colleagues and [MASK] to watch television shows	like	False	3.704044138430618e-05	14.720539093017578	sing_MS_LMV_LMV
0	94	the manager enjoys playing tennis with colleagues and [MASK] twenty three years old	is	True	2.910313014581334e-05	15.068466186523438	sing_MS_LMV_LMV
0	94	the manager enjoys playing tennis with colleagues and [MASK] twenty three years old	are	False	5.153993333806284e-05	14.243949890136719	sing_MS_LMV_LMV
0	95	the manager enjoys playing tennis with colleagues and [MASK] in a journal every day	writes	True	3.386960452189669e-05	14.849649429321289	sing_MS_LMV_LMV
0	95	the manager enjoys playing tennis with colleagues and [MASK] in a journal every day	write	False	2.3289261662284844e-05	15.389975547790527	sing_MS_LMV_LMV
0	96	the manager writes in a journal every day and [MASK] many different foreign languages	knows	True	2.1669235138688236e-05	15.49399185180664	sing_MS_LMV_LMV
0	96	the manager writes in a journal every day and [MASK] many different foreign languages	know	False	4.3599306081887335e-05	14.485335350036621	sing_MS_LMV_LMV
0	97	the manager writes in a journal every day and [MASK] to watch television shows	likes	True	4.552036989480257e-05	14.423128128051758	sing_MS_LMV_LMV
0	97	the manager writes in a journal every day and [MASK] to watch television shows	like	False	1.503836756455712e-05	16.020992279052734	sing_MS_LMV_LMV
0	98	the manager writes in a journal every day and [MASK] twenty three years old	is	True	1.9465678633423522e-05	15.648707389831543	sing_MS_LMV_LMV
0	98	the manager writes in a journal every day and [MASK] twenty three years old	are	False	2.604696055641398e-05	15.228525161743164	sing_MS_LMV_LMV
0	99	the manager writes in a journal every day and [MASK] playing tennis with colleagues	enjoys	True	1.8855227608582936e-05	15.69467544555664	sing_MS_LMV_LMV
0	99	the manager writes in a journal every day and [MASK] playing tennis with colleagues	enjoy	False	1.5771642210893333e-05	15.95230770111084	sing_MS_LMV_LMV
0	100	the customer knows many different foreign languages and [MASK] to watch television shows	likes	True	1.7958991520572454e-05	15.764934539794922	sing_MS_LMV_LMV
